instrument_token,tradingsymbol,name,exchange,instrument_type,segment,lot_size,tick_size
5275393,INOXINDIA,""INOX INDIA"",NSE,EQ,NSE,1,0.05
2010113,INOXWIND,""INOX WIND"",NSE,EQ,NSE,1,0.05
3752193,INSECTICID,""INSECTICIDES (I)"",NSE,EQ,NSE,1,0.05
4903425,INSPIRE-SM,""INSPIRE FILMS"",NSE,EQ,NSE,1,0.05
3515905,INSPIRISYS-BE,""INSPIRISYS SOLUTIONS"",NSE,EQ,NSE,1,0.05
194022913,INTEGRITY-SM,""INTEGRITY INFRABUILD DE L"",NSE,EQ,NSE,1,0.05
1517057,INTELLECT,""INTELLECT DESIGN ARENA"",NSE,EQ,NSE,1,0.05
5138177,INTENTECH,""INTENSE TECHNOLOGIES"",NSE,EQ,NSE,1,0.05
6377217,INTERARCH-BE,""INTERARCH BLDNG SOLTN"",NSE,EQ,NSE,1,0.05
740353,INTERISE-IV,""INTERISE TRUST"",NSE,EQ,NSE,1,0.05
194200321,INTERNET,""MIRAEAMC - INTERNET"",NSE,EQ,NSE,1,0.05
1435137,INTLCONV,""INTL CONVEYORS"",NSE,EQ,NSE,1,0.05
6366721,INVENTURE,""INVENTURE GRO & SEC"",NSE,EQ,NSE,1,0.05
2393089,IOB,""INDIAN OVERSEAS BANK"",NSE,EQ,NSE,1,0.05
415745,IOC,""INDIAN OIL CORP"",NSE,EQ,NSE,1,0.05
5225729,IOLCP,""IOL CHEM AND PHARMA"",NSE,EQ,NSE,1,0.05
417281,IONEXCHANG,""ION EXCHANGE (INDIA)"",NSE,EQ,NSE,1,0.05
418049,IPCALAB,""IPCA LABORATORIES"",NSE,EQ,NSE,1,0.05
6409217,IPHL-ST,""INDIAN PHOSPHATE"",NSE,EQ,NSE,1,0.05
1263105,IPL,""INDIA PESTICIDES"",NSE,EQ,NSE,1,0.05
3047169,IPSL-SM,""INTEGRATED PERSO SER"",NSE,EQ,NSE,1,0.05
3920129,IRB,""IRB INFRA DEV"",NSE,EQ,NSE,1,0.05
5329153,IRBINVIT-IV,""IRB INVIT FUND"",NSE,EQ,NSE,1,0.05
3790337,IRBIT-IV,""IRB INFRASTRUCTURE TRUST"",NSE,EQ,NSE,1,0.05
1276417,IRCON,""IRCON INTERNATIONAL"",NSE,EQ,NSE,1,0.05
3484417,IRCTC,""INDIAN RAIL TOUR CORP"",NSE,EQ,NSE,1,0.05
5186817,IREDA,""INDIAN RENEWABLE ENERGY"",NSE,EQ,NSE,1,0.05
519425,IRFC,""INDIAN RAILWAY FIN CORP L"",NSE,EQ,NSE,1,0.05
1664257,IRIS-BE,""IRIS BUSINESS SERV"",NSE,EQ,NSE,1,0.05
583169,IRISDOREME-BE,""IRIS CLOTHINGS"",NSE,EQ,NSE,1,0.05
5016833,IRMENERGY,""IRM ENERGY"",NSE,EQ,NSE,1,0.05
4730625,ISFT,""INTRASOFT TECH."",NSE,EQ,NSE,1,0.05
852225,ISGEC,""ISGEC HEAVY ENG"",NSE,EQ,NSE,1,0.05
2819329,ISHAN-ST,""ISHAN INTERNATIONAL"",NSE,EQ,NSE,1,0.05
7744513,ISHANCH-BE,""ISHAN DYES N CHEMICALS L"",NSE,EQ,NSE,1,0.05
672513,IT,""KOTAKMAMC - KOTAKIT"",NSE,EQ,NSE,1,0.05
5797121,ITALIANE-SM,""ITALIAN EDIBLES"",NSE,EQ,NSE,1,0.05
4885505,ITBEES,""NIP IND ETF IT"",NSE,EQ,NSE,1,0.05
424961,ITC,""ITC"",NSE,EQ,NSE,1,0.05
7488257,ITCHOTELS,""ITC HOTELS"",NSE,EQ,NSE,1,0.05
4940545,ITDC,""INDIA TOUR. DEV. CO."",NSE,EQ,NSE,1,0.05
1439233,ITDCEM,""ITD CEMENTATION INDIA"",NSE,EQ,NSE,1,0.05
5026049,ITETF,""MIRAEAMC - ITETF"",NSE,EQ,NSE,1,0.05
4404993,ITETFADD,""DSPAMC - DSPITETF"",NSE,EQ,NSE,1,0.05
428801,ITI,""ITI"",NSE,EQ,NSE,1,0.05
5725441,ITIETF,""ICICIPRAMC - ICICITECH"",NSE,EQ,NSE,1,0.05
6980097,ITTL-ST,""INNOVATIVE TYRE & TUBE LT"",NSE,EQ,NSE,1,0.05
1718017,IVC,""IL&FS INVESTMENT MANAGERS"",NSE,EQ,NSE,1,0.05
430337,IVP,""IVP"",NSE,EQ,NSE,1,0.05
4682753,IVZINGOLD,""INVESCO INDIA GOLD ETF"",NSE,EQ,NSE,1,0.05
6199553,IVZINNIFTY,""INVESCO INDIA NIFTY ETF"",NSE,EQ,NSE,1,0.05
193956097,IWARE-SM,""IWARE SUPPLYCHAIN SER"",NSE,EQ,NSE,1,0.05
6161153,IXIGO,""LE TRAVENUES TECHNOLOGY L"",NSE,EQ,NSE,1,0.05
3628545,IZMO,""IZMO"",NSE,EQ,NSE,1,0.05
1442049,J&KBANK,""J & K BANK"",NSE,EQ,NSE,1,0.05
3382017,JAGRAN,""JAGRAN PRAKASHAN"",NSE,EQ,NSE,1,0.05
1128961,JAGSNPHARM,""JAGSONPAL PHARMACEUTICALS"",NSE,EQ,NSE,1,0.05
2881537,JAIBALAJI,""JAI BALAJI INDUSTRIES"",NSE,EQ,NSE,1,0.05
1316609,JAICORPLTD,""JAI CORP"",NSE,EQ,NSE,1,0.05
1539073,JAINAM-SM,""JAINAM FER ALLOYS (I)"",NSE,EQ,NSE,1,0.05
194125569,JAINIK-SM,""JAINIK POWER CABLES"",NSE,EQ,NSE,1,0.05
1412097,JAIPURKURT,""NANDANI CREATION"",NSE,EQ,NSE,1,0.05
1011201,JAKHARIA-ST,""JAKHARIA FABRIC"",NSE,EQ,NSE,1,0.05
5358081,JALAN-ST,""JALAN TRANSOLU. INDIA"",NSE,EQ,NSE,1,0.05
5319169,JAMNAAUTO,""JAMNA AUTO IND"",NSE,EQ,NSE,1,0.05
3579393,JASH,""JASH ENGINEERING"",NSE,EQ,NSE,1,0.05
1034497,JAYAGROGN,""JAYANT AGRO ORGANICS"",NSE,EQ,NSE,1,0.05
437249,JAYBARMARU,""JAY BHARAT MARUTI"",NSE,EQ,NSE,1,0.05
6409473,JAYBEE-SM,""JAY BEE LAMINATIONS"",NSE,EQ,NSE,1,0.05
596737,JAYNECOIND,""JAYASWAL NECO INDUSTR"",NSE,EQ,NSE,1,0.05
440321,JAYSREETEA,""JAYSHREE TEA & INDUSTRIES"",NSE,EQ,NSE,1,0.05
441857,JBCHEPHARM,""J B CHEMICALS AND PHARMA"",NSE,EQ,NSE,1,0.05
2983681,JBMA,""JBM AUTO"",NSE,EQ,NSE,1,0.05
1149697,JCHAC,""JOHNSON CONTROLS HITACHI"",NSE,EQ,NSE,1,0.05
1846017,JETFREIGHT,""JET FREIGHT LOGISTICS"",NSE,EQ,NSE,1,0.05
4787201,JETKNIT-ST,""JET KNITWEARS"",NSE,EQ,NSE,1,0.05
6437633,JEYYAM-SM,""JEYYAM GLOBAL FOODS"",NSE,EQ,NSE,1,0.05
2786561,JFLLIFE-SM,""JFL LIFE SCIENCES"",NSE,EQ,NSE,1,0.05
5902337,JGCHEM,""J.G.CHEMICALS"",NSE,EQ,NSE,1,0.05
3512321,JHS,""JHS SVEND. LAB."",NSE,EQ,NSE,1,0.05
3006465,JINDALPHOT-BE,""JINDAL PHOTO"",NSE,EQ,NSE,1,0.05
449537,JINDALPOLY,""JINDAL POLY FILMS"",NSE,EQ,NSE,1,0.05
774145,JINDALSAW,""JINDAL SAW"",NSE,EQ,NSE,1,0.05
1723649,JINDALSTEL,""JINDAL STEEL & POWER"",NSE,EQ,NSE,1,0.05
3552001,JINDRILL,""JINDAL DRILLING IND."",NSE,EQ,NSE,1,0.05
5284353,JINDWORLD,""JINDAL WORLDWIDE"",NSE,EQ,NSE,1,0.05
4644609,JIOFIN,""JIO FIN SERVICES"",NSE,EQ,NSE,1,0.05
6575105,JISLDVREQS,""JAIN DVR EQUITY SHARES"",NSE,EQ,NSE,1,0.05
2661633,JISLJALEQS,""JAIN IRRIGATION SYSTEMS"",NSE,EQ,NSE,1,0.05
5040897,JITFINFRA,""JITF INFRALOGISTICS"",NSE,EQ,NSE,1,0.05
4752641,JIWANRAM-ST,""JIWANRAM SHEODUTTRA IND L"",NSE,EQ,NSE,1,0.05
3397121,JKCEMENT,""JK CEMENT"",NSE,EQ,NSE,1,0.05
3908097,JKIL,""JKUMAR INFR.LTD."",NSE,EQ,NSE,1,0.05
3453697,JKLAKSHMI,""JK LAKSHMI CEMENT"",NSE,EQ,NSE,1,0.05
3036161,JKPAPER,""JK PAPER"",NSE,EQ,NSE,1,0.05
3695361,JKTYRE,""JK TYRE & INDUSTRIES"",NSE,EQ,NSE,1,0.05
4749569,JLHL,""JUPITER LIFE LINE HOSP L"",NSE,EQ,NSE,1,0.05
1819905,JMA,""JULLUNDUR MOT AGENCY"",NSE,EQ,NSE,1,0.05
3491073,JMFINANCIL,""JM FINANCIAL"",NSE,EQ,NSE,1,0.05
6046977,JNKINDIA,""JNK INDIA"",NSE,EQ,NSE,1,0.05
4333313,JOCIL,""JOCIL"",NSE,EQ,NSE,1,0.05
2934017,JPASSOCIAT-BE,""JAIPRAKASH ASSOCIATES"",NSE,EQ,NSE,1,0.05
8065793,JPOLYINVST,""JIND POL INV & FIN CO"",NSE,EQ,NSE,1,0.05
3011329,JPPOWER,""JAIPRAKASH POWER VEN."",NSE,EQ,NSE,1,0.05
5801729,JSFB,""JANA SMALL FIN BANK"",NSE,EQ,NSE,1,0.05
2876417,JSL,""JINDAL STAINLESS"",NSE,EQ,NSE,1,0.05
2313729,JSLL-SM,""JEENA SIKHO LIFECARE"",NSE,EQ,NSE,1,0.05
4574465,JSWENERGY,""JSW ENERGY"",NSE,EQ,NSE,1,0.05
3042049,JSWHL-BE,""JSW HOLDINGS"",NSE,EQ,NSE,1,0.05
4869121,JSWINFRA,""JSW INFRASTRUCTURE"",NSE,EQ,NSE,1,0.05
3001089,JSWSTEEL,""JSW STEEL"",NSE,EQ,NSE,1,0.05
828673,JTEKTINDIA,""JTEKT INDIA"",NSE,EQ,NSE,1,0.05
1865473,JTLIND,""JTL INDUSTRIES"",NSE,EQ,NSE,1,0.05
7575041,JUBLCPL,""JUBILANT AGRI N CON PRO L"",NSE,EQ,NSE,1,0.05
4632577,JUBLFOOD,""JUBILANT FOODWORKS"",NSE,EQ,NSE,1,0.05
712449,JUBLINGREA,""JUBILANT INGREVIA"",NSE,EQ,NSE,1,0.05
931073,JUBLPHARMA,""JUBILANT PHARMOVA"",NSE,EQ,NSE,1,0.05
2800385,JUNIORBEES,""NIP IND ETF JUNIOR BEES"",NSE,EQ,NSE,1,0.05
5842945,JUNIPER,""JUNIPER HOTELS"",NSE,EQ,NSE,1,0.05
7670273,JUSTDIAL,""JUSTDIAL"",NSE,EQ,NSE,1,0.05
5177345,JWL,""JUPITER WAGONS"",NSE,EQ,NSE,1,0.05
3877377,JYOTHYLAB,""JYOTHY LABS"",NSE,EQ,NSE,1,0.05
5461505,JYOTICNC,""JYOTI CNC AUTOMATION"",NSE,EQ,NSE,1,0.05
461313,JYOTISTRUC,""JYOTI STRUCTURES"",NSE,EQ,NSE,1,0.05
6006273,K2INFRA-ST,""K2 INFRAGEN"",NSE,EQ,NSE,1,0.05
462081,KABRAEXTRU,""KABRA EXTRUSION TECHNIK L"",NSE,EQ,NSE,1,0.05
462849,KAJARIACER,""KAJARIA CERAMICS"",NSE,EQ,NSE,1,0.05
463617,KAKATCEM,""KAKATIYA CEM SUGAR &IND L"",NSE,EQ,NSE,1,0.05
4801281,KALAMANDIR,""SAI SILKS (KALAMANDIR) L"",NSE,EQ,NSE,1,0.05
6513409,KALANA-SM,""KALANA ISPAT"",NSE,EQ,NSE,1,0.05
194190849,KALPATARU,""KALPATARU"",NSE,EQ,NSE,1,0.05
5031169,KALYANI-BE,""KALYANI COMMERCIALS"",NSE,EQ,NSE,1,0.05
3879937,KALYANIFRG,""KALYANI FORGE"",NSE,EQ,NSE,1,0.05
756481,KALYANKJIL,""KALYAN JEWELLERS IND"",NSE,EQ,NSE,1,0.05
467457,KAMATHOTEL,""KAMAT HOTELS (I)"",NSE,EQ,NSE,1,0.05
3444993,KAMDHENU,""KAMDHENU"",NSE,EQ,NSE,1,0.05
3537153,KAMOPAINTS-BE,""KAMDHENU VENTURES"",NSE,EQ,NSE,1,0.05
6601217,KANANIIND,""KANANI INDUSTRIES"",NSE,EQ,NSE,1,0.05
2869249,KANDARP-SM,""KANDARP DG SMART BPO"",NSE,EQ,NSE,1,0.05
469761,KANORICHEM,""KANORIA CHEMICALS & INDUS"",NSE,EQ,NSE,1,0.05
457729,KANPRPLA-BE,""KANPUR PLASTIPACK"",NSE,EQ,NSE,1,0.05
306177,KANSAINER,""KANSAI NEROLAC PAINTS"",NSE,EQ,NSE,1,0.05
4855553,KAPSTON,""KAPSTON SERVICES"",NSE,EQ,NSE,1,0.05
6243585,KARMAENG-BE,""KARMA ENERGY"",NSE,EQ,NSE,1,0.05
4983041,KARNIKA-SM,""KARNIKA INDUSTRIES"",NSE,EQ,NSE,1,0.05
470529,KARURVYSYA,""KARUR VYSYA BANK"",NSE,EQ,NSE,1,0.05
6279169,KATARIA-SM,""KATARIA INDUSTRIES"",NSE,EQ,NSE,1,0.05
3874817,KAUSHALYA,""KAUSHALYA INFRA DEV"",NSE,EQ,NSE,1,0.05
3903489,KAVDEFENCE-BE,""KAVVERI DFS & WIR TEC"",NSE,EQ,NSE,1,0.05
2632193,KAYA-BE,""KAYA"",NSE,EQ,NSE,1,0.05
3095553,KAYNES,""KAYNES TECHNOLOGY IND"",NSE,EQ,NSE,1,0.05
5423361,KCEIL-ST,""KAY CEE ENERGY & INFRA L"",NSE,EQ,NSE,1,0.05
2635009,KCK-SM,""KCK INDUSTRIES"",NSE,EQ,NSE,1,0.05
471297,KCP,""KCP"",NSE,EQ,NSE,1,0.05
1231105,KCPSUGIND,""KCP SUGAR IND CORP"",NSE,EQ,NSE,1,0.05
3816449,KDDL,""KDDL"",NSE,EQ,NSE,1,0.05
4290049,KDL-SM,""KORE DIGITAL"",NSE,EQ,NSE,1,0.05
3394561,KEC,""KEC INTL."",NSE,EQ,NSE,1,0.05
4664321,KECL,""KIRLOSKAR ELECTRIC CO"",NSE,EQ,NSE,1,0.05
2273281,KEEPLEARN-BE,""DSJ KEEP LEARNING"",NSE,EQ,NSE,1,0.05
3407361,KEI,""KEI INDUSTRIES"",NSE,EQ,NSE,1,0.05
4789249,KEL-SM,""KUNDAN EDIFICE"",NSE,EQ,NSE,1,0.05
3438081,KELLTONTEC,""KELLTON TECH SOL"",NSE,EQ,NSE,1,0.05
7564033,KEN-SM,""KEN ENTERPRISES"",NSE,EQ,NSE,1,0.05
3360001,KERNEX-BE,""KERNEX MICROSYS(I)"",NSE,EQ,NSE,1,0.05
1275137,KESORAMIND-BE,""KESORAM INDUSTRIES"",NSE,EQ,NSE,1,0.05
2433281,KEYFINSERV-BE,""KEYNOTE FIN SERV"",NSE,EQ,NSE,1,0.05
3419905,KFINTECH,""KFIN TECHNOLOGIES"",NSE,EQ,NSE,1,0.05
108801,KHADIM,""KHADIM INDIA"",NSE,EQ,NSE,1,0.05
230913,KHAICHEM-BE,""KHAITAN CHEM & FERT"",NSE,EQ,NSE,1,0.05
2452993,KHAITANLTD-BE,""KHAITAN (INDIA)LTD."",NSE,EQ,NSE,1,0.05
2468097,KHANDSE,""KHANDWALA SECURITIES"",NSE,EQ,NSE,1,0.05
2449921,KHFM-SM,""KHFM HOS FAC MANA SER"",NSE,EQ,NSE,1,0.05
5406465,KICL,""KALYANI INVEST CO"",NSE,EQ,NSE,1,0.05
194043905,KILITC-RE-BE,""KILITCH DRUGS (INDIA)"",NSE,EQ,NSE,1,0.05
5104897,KILITCH-BE,""KILITCH DRUGS INDIA"",NSE,EQ,NSE,1,0.05
1240833,KIMS,""KRISHNA INST OF MED SCI L"",NSE,EQ,NSE,1,0.05
4849665,KINGFA,""KINGFA SCI & TEC IND"",NSE,EQ,NSE,1,0.05
4896257,KIOCL,""KIOCL"",NSE,EQ,NSE,1,0.05
4259585,KIRIINDUS,""KIRI INDUSTRIES"",NSE,EQ,NSE,1,0.05
4756737,KIRLOSBROS,""KIRLOSKAR BROTHERS"",NSE,EQ,NSE,1,0.05
5359617,KIRLOSENG,""KIRLOSKAR OIL ENG"",NSE,EQ,NSE,1,0.05
4870401,KIRLOSIND,""KIRLOSKAR INDUSTRIES"",NSE,EQ,NSE,1,0.05
3886081,KIRLPNU,""KIRLOSKAR PNEUMATIC COM L"",NSE,EQ,NSE,1,0.05
7399169,KITEX-BE,""KITEX GARMENTS"",NSE,EQ,NSE,1,0.05
3425537,KKCL,""KEWAL KIRAN CLOTHING"",NSE,EQ,NSE,1,0.05
7473153,KKJEWELS-SM,""KABRA JEWELS"",NSE,EQ,NSE,1,0.05
4551937,KKVAPOW-SM,""KKV AGRO POWERS"",NSE,EQ,NSE,1,0.05
5423617,KLL-SM,""KAUSHALYA LOGISTICS"",NSE,EQ,NSE,1,0.05
6933505,KMEW,""KNOWLEDGE MARINE & EN W L"",NSE,EQ,NSE,1,0.05
3754753,KMSUGAR,""K M SUGAR MILLS"",NSE,EQ,NSE,1,0.05
2202113,KNAGRI-SM,""KN AGRI RESOURCES"",NSE,EQ,NSE,1,0.05
3912449,KNRCON,""KNR CONSTRU"",NSE,EQ,NSE,1,0.05
4800257,KODYTECH-SM,""KODY TECHNOLAB"",NSE,EQ,NSE,1,0.05
770305,KOHINOOR,""KOHINOOR FOODS"",NSE,EQ,NSE,1,0.05
4307713,KOKUYOCMLN,""KOKUYO CAMLIN"",NSE,EQ,NSE,1,0.05
3871745,KOLTEPATIL,""KOLTE PATIL DEV."",NSE,EQ,NSE,1,0.05
5753601,KONSTELEC-ST,""KONSTELEC ENGINEERS"",NSE,EQ,NSE,1,0.05
4937473,KONTOR-SM,""KONTOR SPACE"",NSE,EQ,NSE,1,0.05
491265,KOPRAN,""KOPRAN"",NSE,EQ,NSE,1,0.05
2788353,KORE-ST,""JAY JALARAM TECHNO"",NSE,EQ,NSE,1,0.05
492033,KOTAKBANK,""KOTAK MAHINDRA BANK"",NSE,EQ,NSE,1,0.05
2981633,KOTARISUG,""KOTHARI SUG & CHEM"",NSE,EQ,NSE,1,0.05
1176065,KOTHARIPET,""KOTHARI PETROCHEM"",NSE,EQ,NSE,1,0.05
1415169,KOTHARIPRO,""KOTHARI PRODUCTS"",NSE,EQ,NSE,1,0.05
1649665,KOTYARK-ST,""KOTYARK INDUSTRIES"",NSE,EQ,NSE,1,0.05
6932225,KPEL,""K.P. ENERGY"",NSE,EQ,NSE,1,0.05
1307649,KPIGREEN,""KPI GREEN ENERGY"",NSE,EQ,NSE,1,0.05
464385,KPIL,""KALPATARU PROJECT INT"",NSE,EQ,NSE,1,0.05
2478849,KPITTECH,""KPIT TECHNOLOGIES"",NSE,EQ,NSE,1,0.05
3817473,KPRMILL,""KPR MILL"",NSE,EQ,NSE,1,0.05
2707713,KRBL,""KRBL"",NSE,EQ,NSE,1,0.05
2018561,KREBSBIO-BE,""KREBS BIOCHEMICALS & IND"",NSE,EQ,NSE,1,0.05
2940929,KRIDHANINF-BE,""KRIDHAN INFRA"",NSE,EQ,NSE,1,0.05
3288833,KRISHANA,""KRISHANA PHOSCHEM"",NSE,EQ,NSE,1,0.05
4130049,KRISHCA-SM,""KRISHCA STRAPPING SLTN L"",NSE,EQ,NSE,1,0.05
193736705,KRISHIVAL-BE,""KRISHIVAL FOODS"",NSE,EQ,NSE,1,0.05
2248193,KRISHNADEF-SM,""KRISHNA DEF AND ALD IND L"",NSE,EQ,NSE,1,0.05
1643521,KRITI-BE,""KRITI INDUSTRIES IND"",NSE,EQ,NSE,1,0.05
2377729,KRITIKA,""KRITIKA WIRES"",NSE,EQ,NSE,1,0.05
2926593,KRITINUT,""KRITI NUTRIENTS"",NSE,EQ,NSE,1,0.05
6564609,KRN,""KRN HEAT EXCHANGE N REF L"",NSE,EQ,NSE,1,0.05
6150401,KRONOX,""KRONOX LAB SCIENCES"",NSE,EQ,NSE,1,0.05
6464513,KROSS,""KROSS"",NSE,EQ,NSE,1,0.05
1371905,KRSNAA,""KRSNAA DIAGNOSTICS"",NSE,EQ,NSE,1,0.05
5933569,KRYSTAL-BE,""KRYSTAL INTEGRATED SER L"",NSE,EQ,NSE,1,0.05
498945,KSB,""KSB"",NSE,EQ,NSE,1,0.05
3832833,KSCL,""KAVERI SEED CO."",NSE,EQ,NSE,1,0.05
2664193,KSHITIJPOL,""KSHITIJ POLYLINE"",NSE,EQ,NSE,1,0.05
4835585,KSL,""KALYANI STEELS"",NSE,EQ,NSE,1,0.05
2831361,KSOLVES,""KSOLVES INDIA"",NSE,EQ,NSE,1,0.05
2061825,KTKBANK,""KARNATAKA BANK"",NSE,EQ,NSE,1,0.05
193573377,KTL-SZ,""KALAHRIDHAAN TRENDZ"",NSE,EQ,NSE,1,0.05
3550721,KUANTUM,""KUANTUM PAPERS"",NSE,EQ,NSE,1,0.05
1501441,LAGNAM,""LAGNAM SPINTEX"",NSE,EQ,NSE,1,0.05
1222145,LAKPRE-BZ,""LAKSHMI PRE SCRE"",NSE,EQ,NSE,1,0.05
6620161,LAKSHYA-SM,""LAKSHYA POWERTECH"",NSE,EQ,NSE,1,0.05
3821825,LAL-BE,""LORENZINI APPARELS"",NSE,EQ,NSE,1,0.05
2983425,LALPATHLAB,""DR. LAL PATH LABS"",NSE,EQ,NSE,1,0.05
1640193,LAMBODHARA,""LAMBODHARA TEXTILES"",NSE,EQ,NSE,1,0.05
6969601,LAMOSAIC-ST,""LAMOSAIC INDIA"",NSE,EQ,NSE,1,0.05
5894913,LANCORHOL,""LANCOR HOLDINGS"",NSE,EQ,NSE,1,0.05
3398657,LANDMARK,""LANDMARK CARS"",NSE,EQ,NSE,1,0.05
3692289,LAOPALA,""LA OPALA RG"",NSE,EQ,NSE,1,0.05
5561089,LASA-BE,""LASA SUPERGENERICS"",NSE,EQ,NSE,1,0.05
1745409,LATENTVIEW,""LATENT VIEW ANALYTICS"",NSE,EQ,NSE,1,0.05
4055041,LATTEYS,""LATTEYS INDUSTRIES"",NSE,EQ,NSE,1,0.05
4923905,LAURUSLABS,""LAURUS LABS"",NSE,EQ,NSE,1,0.05
5752577,LAWSIKHO-ST,""ADDICTIVE LEARNING TECH L"",NSE,EQ,NSE,1,0.05
1681409,LAXMICOT,""LAXMI COTSPIN"",NSE,EQ,NSE,1,0.05
7467777,LAXMIDENTL,""LAXMI DENTAL"",NSE,EQ,NSE,1,0.05
1929473,LCCINFOTEC-BE,""LCC INFOTECH"",NSE,EQ,NSE,1,0.05
2399233,LEMERITE-SM,""LE MERITE EXPORTS"",NSE,EQ,NSE,1,0.05
667137,LEMONTREE,""LEMON TREE HOTELS"",NSE,EQ,NSE,1,0.05
3702273,LEXUS-BE,""LEXUS GRANITO (INDIA)"",NSE,EQ,NSE,1,0.05
2022913,LFIC,""LAKSHMI FIN IND CORP"",NSE,EQ,NSE,1,0.05
4690177,LGBBROSLTD,""LG BALAKRISHNAN & BROS"",NSE,EQ,NSE,1,0.05
5088257,LGHL,""LAXMI GOLDORNA HOUSE"",NSE,EQ,NSE,1,0.05
2836993,LIBAS,""LIBAS CONSU PRODUCTS"",NSE,EQ,NSE,1,0.05
2399489,LIBERTSHOE-BE,""LIBERTYSHOESLTD"",NSE,EQ,NSE,1,0.05
511233,LICHSGFIN,""LIC HOUSING FINANCE"",NSE,EQ,NSE,1,0.05
2426881,LICI,""LIFE INSURA CORP OF INDIA"",NSE,EQ,NSE,1,0.05
6563841,LICMFGOLD,""LIC MF - LIC GOLD ETF"",NSE,EQ,NSE,1,0.05
1551873,LICNETFGSC,""LICNAMC - LICNMFET"",NSE,EQ,NSE,1,0.05
2897665,LICNETFN50,""LICNAMC - LICNFENGP"",NSE,EQ,NSE,1,0.05
2928897,LICNETFSEN,""LICNAMC - LICNFESGP"",NSE,EQ,NSE,1,0.05
3898625,LICNFNHGP,""LICNAMC - LICNFNHGP"",NSE,EQ,NSE,1,0.05
5816833,LICNMID100,""LICNAMC - LICNMID100"",NSE,EQ,NSE,1,0.05
147969,LIKHITHA,""LIKHITHA INFRASTRUC"",NSE,EQ,NSE,1,0.05
1780481,LINC-BE,""LINC"",NSE,EQ,NSE,1,0.05
2968577,LINCOLN,""LINCOLN PHARMA"",NSE,EQ,NSE,1,0.05
416513,LINDEINDIA,""LINDE INDIA"",NSE,EQ,NSE,1,0.05
193977601,LIQGRWBEES,""NIPPONAMC - LIQGRWBEES"",NSE,EQ,NSE,1,0.05
4498433,LIQUID,""MIRAEAMC - LIQUID"",NSE,EQ,NSE,1,0.05
3571201,LIQUID1,""KOTAKMAMC - KOTAKLIQ"",NSE,EQ,NSE,1,0.05
5992193,LIQUIDADD,""DSPAMC - LIQUIDADD"",NSE,EQ,NSE,1,0.05
2817537,LIQUIDBEES,""NIP IND ETF LIQUID BEES"",NSE,EQ,NSE,1,0.05
6122241,LIQUIDBETF,""BFAM - LIQUIDBETF"",NSE,EQ,NSE,1,0.05
5568001,LIQUIDCASE,""ZERODHA NIFTY 1D RATE LIQUID ETF"",NSE,EQ,NSE,1,0.05
493313,LIQUIDETF,""DSP LIQUID ETF"",NSE,EQ,NSE,1,0.05
1238529,LIQUIDIETF,""ICICIPRAMC - ICICILIQ"",NSE,EQ,NSE,1,0.05
6931201,LIQUIDPLUS,""MIRAEAMC - LIQUIDPLUS"",NSE,EQ,NSE,1,0.05
5044481,LIQUIDSBI,""SBIAMC - LIQUIDSBI"",NSE,EQ,NSE,1,0.05
6239745,LIQUIDSHRI,""SHRIRAM - LIQUIDSHRI"",NSE,EQ,NSE,1,0.05
2937857,LLOYDS-ST,""LLOYDS LUXURIES"",NSE,EQ,NSE,1,0.05
4557057,LLOYDSENGG,""LLOYDS ENGG WORK"",NSE,EQ,NSE,1,0.05
193895937,LLOYDSENPP-E1,""LLOYD RS.0.50 PPD UP"",NSE,EQ,NSE,1,0.05
6606593,LLOYDSENT,""LLOYDS ENTERPRISES"",NSE,EQ,NSE,1,0.05
4432129,LLOYDSME,""LLOYDS METALS N ENERGY L"",NSE,EQ,NSE,1,0.05
506625,LMW,""LMW"",NSE,EQ,NSE,1,0.05
824321,LODHA,""LODHA DEVELOPERS"",NSE,EQ,NSE,1,0.05
3439617,LOKESHMACH,""LOKESH MACHINES"",NSE,EQ,NSE,1,0.05
4668161,LORDSCHLO-BE,""LORDS CHLORO ALKALI"",NSE,EQ,NSE,1,0.05
4302593,LOTUSEYE,""LOTUS EYE HOSP & INST L"",NSE,EQ,NSE,1,0.05
5738241,LOVABLE,""LOVABLE LINGERIE"",NSE,EQ,NSE,1,0.05
3785217,LOWVOL,""MIRAEAMC - MANV30F"",NSE,EQ,NSE,1,0.05
2209793,LOWVOL1,""KOTAKMAMC - KOTAKLOVOL"",NSE,EQ,NSE,1,0.05
5441025,LOWVOLIETF,""ICICI PR NIF LW VL 30 ETF"",NSE,EQ,NSE,1,0.05
2714881,LOYALTEX-BE,""LOYAL TEXTILE MILLS"",NSE,EQ,NSE,1,0.05
4316929,LPDC,""LANDMARK PR.DEV.CO.LTD"",NSE,EQ,NSE,1,0.05
3638017,LRRPL-ST,""LEAD REC AND RUB PROD"",NSE,EQ,NSE,1,0.05
2939649,LT,""LARSEN & TOUBRO"",NSE,EQ,NSE,1,0.05
6386689,LTF,""L&T FINANCE"",NSE,EQ,NSE,1,0.05
194190337,LTFL28-N0,"",NSE,EQ,NSE,1,0.05
3536897,LTFOODS,""LT FOODS"",NSE,EQ,NSE,1,0.05
4531201,LTGILTBEES,""NIP IND ETF LONGTERM GILT"",NSE,EQ,NSE,1,0.05
